"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.SourceConcept","Input.SourceConceptBase","Input.TargetConcept","Input.TargetConceptBase","Answer.DoNotKnow","Answer.Source2Target","Answer.Target2Source","Answer.Unrelated","Answer.comment","Approve","Reject"
"234EGOOGQSCMKZJW945IZUU0ZRAEE1","2ZZ2NJQ2172ZNQZ3DNBLHVEBUPGPXH","Help Determine Prerequisite for a Concept","In this task, you will determine whether understanding the main concept of a particular Wikipedia page is a prerequisite to understanding the main concept of another Wikipedia page.","comprehension,prerequisite,classification,newton's laws,physics,motion,velocity","$0.02","Tue Jan 17 04:18:23 GMT 2012","5","Department:Other","3600","604800","Tue Jan 24 04:18:23 GMT 2012","396","","2EXUUKQOYGNIAIWEF070607TBXCYG6","ADN980R82YEY0","Submitted","Tue Jan 17 18:41:03 GMT 2012","Tue Jan 17 18:41:27 GMT 2012","Tue Jan 24 10:41:27 PST 2012","","","","24","100% (369/369)","100% (369/369)","100% (369/369)","http://en.wikipedia.org/wiki/Newton%27s_laws_of_motion","Newton%27s_laws_of_motion","http://en.wikipedia.org/wiki/Semiconductor","Semiconductor","","","","Unrelated",""
"234EGOOGQSCMKZJW945IZUU0ZRAEE1","2ZZ2NJQ2172ZNQZ3DNBLHVEBUPGPXH","Help Determine Prerequisite for a Concept","In this task, you will determine whether understanding the main concept of a particular Wikipedia page is a prerequisite to understanding the main concept of another Wikipedia page.","comprehension,prerequisite,classification,newton's laws,physics,motion,velocity","$0.02","Tue Jan 17 04:18:23 GMT 2012","5","Department:Other","3600","604800","Tue Jan 24 04:18:23 GMT 2012","396","","2LSHFL42J1LYJPKT9JD0NGFLX592NT","A16AK06D5FHLOF","Submitted","Sat Jan 21 15:11:52 GMT 2012","Sat Jan 21 15:12:04 GMT 2012","Sat Jan 28 07:12:04 PST 2012","","","","12","100% (65/65)","100% (65/65)","100% (65/65)","http://en.wikipedia.org/wiki/Newton%27s_laws_of_motion","Newton%27s_laws_of_motion","http://en.wikipedia.org/wiki/Semiconductor","Semiconductor","DoNotKnow","","","",""
"234EGOOGQSCMKZJW945IZUU0ZRAEE1","2ZZ2NJQ2172ZNQZ3DNBLHVEBUPGPXH","Help Determine Prerequisite for a Concept","In this task, you will determine whether understanding the main concept of a particular Wikipedia page is a prerequisite to understanding the main concept of another Wikipedia page.","comprehension,prerequisite,classification,newton's laws,physics,motion,velocity","$0.02","Tue Jan 17 04:18:23 GMT 2012","5","Department:Other","3600","604800","Tue Jan 24 04:18:23 GMT 2012","396","","2RHCGJ2D21O3AM637VGPXI2LE6PC6U","A3GFE7FYLZF4V1","Submitted","Sat Jan 21 10:38:11 GMT 2012","Sat Jan 21 10:38:16 GMT 2012","Sat Jan 28 02:38:16 PST 2012","","","","5","100% (441/441)","100% (441/441)","100% (441/441)","http://en.wikipedia.org/wiki/Newton%27s_laws_of_motion","Newton%27s_laws_of_motion","http://en.wikipedia.org/wiki/Semiconductor","Semiconductor","","","","Unrelated",""
"23SZHHRRLFQ024WHYTSKMO9EFUVOFX","2ZZ2NJQ2172ZNQZ3DNBLHVEBUPGPXH","Help Determine Prerequisite for a Concept","In this task, you will determine whether understanding the main concept of a particular Wikipedia page is a prerequisite to understanding the main concept of another Wikipedia page.","comprehension,prerequisite,classification,newton's laws,physics,motion,velocity","$0.02","Tue Jan 17 04:18:27 GMT 2012","5","Department:Other","3600","604800","Tue Jan 24 04:18:27 GMT 2012","217","","249YW2GTP9RAL9EITDX93SOGNUSOTR","A18SOP2YLC0HZN","Submitted","Sun Jan 22 22:24:51 GMT 2012","Sun Jan 22 22:24:56 GMT 2012","Sun Jan 29 14:24:56 PST 2012","","","","5","100% (28/28)","100% (28/28)","100% (28/28)","http://en.wikipedia.org/wiki/Newton%27s_law_of_universal_gravitation","Newton%27s_law_of_universal_gravitation","http://en.wikipedia.org/wiki/Equivalence_principle","Equivalence_principle","","","","Unrelated",""
"23SZHHRRLFQ024WHYTSKMO9EFUVOFX","2ZZ2NJQ2172ZNQZ3DNBLHVEBUPGPXH","Help Determine Prerequisite for a Concept","In this task, you will determine whether understanding the main concept of a particular Wikipedia page is a prerequisite to understanding the main concept of another Wikipedia page.","comprehension,prerequisite,classification,newton's laws,physics,motion,velocity","$0.02","Tue Jan 17 04:18:27 GMT 2012","5","Department:Other","3600","604800","Tue Jan 24 04:18:27 GMT 2012","217","","280E4BLYHVI4I51ORXL8INE083B0US","A3GFE7FYLZF4V1","Submitted","Sat Jan 21 11:03:24 GMT 2012","Sat Jan 21 11:03:33 GMT 2012","Sat Jan 28 03:03:33 PST 2012","","","","9","100% (441/441)","100% (441/441)","100% (441/441)","http://en.wikipedia.org/wiki/Newton%27s_law_of_universal_gravitation","Newton%27s_law_of_universal_gravitation","http://en.wikipedia.org/wiki/Equivalence_principle","Equivalence_principle","","","Target2Source","",""
"23SZHHRRLFQ024WHYTSKMO9EFUVOFX","2ZZ2NJQ2172ZNQZ3DNBLHVEBUPGPXH","Help Determine Prerequisite for a Concept","In this task, you will determine whether understanding the main concept of a particular Wikipedia page is a prerequisite to understanding the main concept of another Wikipedia page.","comprehension,prerequisite,classification,newton's laws,physics,motion,velocity","$0.02","Tue Jan 17 04:18:27 GMT 2012","5","Department:Other","3600","604800","Tue Jan 24 04:18:27 GMT 2012","217","","2R5M25L8I9NZANQ06IFE9QW89YLSI9","A1AYHJTD7VEVXD","Submitted","Fri Jan 20 20:26:00 GMT 2012","Fri Jan 20 20:26:03 GMT 2012","Fri Jan 27 12:26:03 PST 2012","","","","3","100% (404/404)","100% (403/403)","100% (403/403)","http://en.wikipedia.org/wiki/Newton%27s_law_of_universal_gravitation","Newton%27s_law_of_universal_gravitation","http://en.wikipedia.org/wiki/Equivalence_principle","Equivalence_principle","","Source2Target","","",""
"23SZHHRRLFQ024WHYTSKMO9EFUVOFX","2ZZ2NJQ2172ZNQZ3DNBLHVEBUPGPXH","Help Determine Prerequisite for a Concept","In this task, you will determine whether understanding the main concept of a particular Wikipedia page is a prerequisite to understanding the main concept of another Wikipedia page.","comprehension,prerequisite,classification,newton's laws,physics,motion,velocity","$0.02","Tue Jan 17 04:18:27 GMT 2012","5","Department:Other","3600","604800","Tue Jan 24 04:18:27 GMT 2012","217","","2U4J011K274JLQTC3IS8S46VD7IDBM","A16AK06D5FHLOF","Submitted","Sat Jan 21 14:27:02 GMT 2012","Sat Jan 21 14:27:08 GMT 2012","Sat Jan 28 06:27:08 PST 2012","","","","6","100% (65/65)","100% (65/65)","100% (65/65)","http://en.wikipedia.org/wiki/Newton%27s_law_of_universal_gravitation","Newton%27s_law_of_universal_gravitation","http://en.wikipedia.org/wiki/Equivalence_principle","Equivalence_principle","DoNotKnow","","","",""
"23SZHHRRLFQ024WHYTSKMO9EFUVOFX","2ZZ2NJQ2172ZNQZ3DNBLHVEBUPGPXH","Help Determine Prerequisite for a Concept","In this task, you will determine whether understanding the main concept of a particular Wikipedia page is a prerequisite to understanding the main concept of another Wikipedia page.","comprehension,prerequisite,classification,newton's laws,physics,motion,velocity","$0.02","Tue Jan 17 04:18:27 GMT 2012","5","Department:Other","3600","604800","Tue Jan 24 04:18:27 GMT 2012","217","","2Z4GJ2D21O3WJEQMQ1GSN2KZUHOD7X","ADN980R82YEY0","Submitted","Sat Jan 21 13:05:28 GMT 2012","Sat Jan 21 13:05:41 GMT 2012","Sat Jan 28 05:05:41 PST 2012","","","","13","100% (369/369)","100% (369/369)","100% (369/369)","http://en.wikipedia.org/wiki/Newton%27s_law_of_universal_gravitation","Newton%27s_law_of_universal_gravitation","http://en.wikipedia.org/wiki/Equivalence_principle","Equivalence_principle","","","","Unrelated",""
"23ZGYQ4J3NABKSO8MRFY3IT1SMYPC3","2ZZ2NJQ2172ZNQZ3DNBLHVEBUPGPXH","Help Determine Prerequisite for a Concept","In this task, you will determine whether understanding the main concept of a particular Wikipedia page is a prerequisite to understanding the main concept of another Wikipedia page.","comprehension,prerequisite,classification,newton's laws,physics,motion,velocity","$0.02","Tue Jan 17 04:18:17 GMT 2012","5","Department:Other","3600","604800","Tue Jan 24 04:18:17 GMT 2012","322","","2D7DEY5COW0LU88PFOIFQC6W3M34V4","ADN980R82YEY0","Submitted","Sat Jan 21 13:13:37 GMT 2012","Sat Jan 21 13:13:46 GMT 2012","Sat Jan 28 05:13:46 PST 2012","","","","9","100% (369/369)","100% (369/369)","100% (369/369)","http://en.wikipedia.org/wiki/Momentum","Momentum","http://en.wikipedia.org/wiki/Four-momentum","Four-momentum","","","","Unrelated",""
"23ZGYQ4J3NABKSO8MRFY3IT1SMYPC3","2ZZ2NJQ2172ZNQZ3DNBLHVEBUPGPXH","Help Determine Prerequisite for a Concept","In this task, you will determine whether understanding the main concept of a particular Wikipedia page is a prerequisite to understanding the main concept of another Wikipedia page.","comprehension,prerequisite,classification,newton's laws,physics,motion,velocity","$0.02","Tue Jan 17 04:18:17 GMT 2012","5","Department:Other","3600","604800","Tue Jan 24 04:18:17 GMT 2012","322","","2IS6UFBNFSVG82OPGHJWBNG2VK94I9","A3GFE7FYLZF4V1","Submitted","Sat Jan 21 14:14:17 GMT 2012","Sat Jan 21 14:14:22 GMT 2012","Sat Jan 28 06:14:22 PST 2012","","","","5","100% (441/441)","100% (441/441)","100% (441/441)","http://en.wikipedia.org/wiki/Momentum","Momentum","http://en.wikipedia.org/wiki/Four-momentum","Four-momentum","","Source2Target","","",""
"23ZGYQ4J3NABKSO8MRFY3IT1SMYPC3","2ZZ2NJQ2172ZNQZ3DNBLHVEBUPGPXH","Help Determine Prerequisite for a Concept","In this task, you will determine whether understanding the main concept of a particular Wikipedia page is a prerequisite to understanding the main concept of another Wikipedia page.","comprehension,prerequisite,classification,newton's laws,physics,motion,velocity","$0.02","Tue Jan 17 04:18:17 GMT 2012","5","Department:Other","3600","604800","Tue Jan 24 04:18:17 GMT 2012","322","","2VJGNTBJ3MMDBMOBEZX2PHBA26LAWH","A1NEE8MF6OYBF8","Submitted","Sun Jan 22 14:53:12 GMT 2012","Sun Jan 22 14:53:53 GMT 2012","Sun Jan 29 06:53:53 PST 2012","","","","41","100% (8/8)","100% (8/8)","100% (8/8)","http://en.wikipedia.org/wiki/Momentum","Momentum","http://en.wikipedia.org/wiki/Four-momentum","Four-momentum","","Source2Target","","",""
"23ZGYQ4J3NABKSO8MRFY3IT1SMYPC3","2ZZ2NJQ2172ZNQZ3DNBLHVEBUPGPXH","Help Determine Prerequisite for a Concept","In this task, you will determine whether understanding the main concept of a particular Wikipedia page is a prerequisite to understanding the main concept of another Wikipedia page.","comprehension,prerequisite,classification,newton's laws,physics,motion,velocity","$0.02","Tue Jan 17 04:18:17 GMT 2012","5","Department:Other","3600","604800","Tue Jan 24 04:18:17 GMT 2012","322","","2Y7XRDS4IC1ECUWJQRD16A2JBOKWZQ","A1AYHJTD7VEVXD","Submitted","Fri Jan 20 20:30:08 GMT 2012","Fri Jan 20 20:30:11 GMT 2012","Fri Jan 27 12:30:11 PST 2012","","","","3","100% (404/404)","100% (403/403)","100% (403/403)","http://en.wikipedia.org/wiki/Momentum","Momentum","http://en.wikipedia.org/wiki/Four-momentum","Four-momentum","","Source2Target","","",""
"23ZGYQ4J3NABKSO8MRFY3IT1SMYPC3","2ZZ2NJQ2172ZNQZ3DNBLHVEBUPGPXH","Help Determine Prerequisite for a Concept","In this task, you will determine whether understanding the main concept of a particular Wikipedia page is a prerequisite to understanding the main concept of another Wikipedia page.","comprehension,prerequisite,classification,newton's laws,physics,motion,velocity","$0.02","Tue Jan 17 04:18:17 GMT 2012","5","Department:Other","3600","604800","Tue Jan 24 04:18:17 GMT 2012","322","","2YC2JE1M7PKKN20ID0QAH04MFP0QXI","A16AK06D5FHLOF","Submitted","Sat Jan 21 16:53:19 GMT 2012","Sat Jan 21 16:53:32 GMT 2012","Sat Jan 28 08:53:32 PST 2012","","","","13","100% (65/65)","100% (65/65)","100% (65/65)","http://en.wikipedia.org/wiki/Momentum","Momentum","http://en.wikipedia.org/wiki/Four-momentum","Four-momentum","DoNotKnow","","","",""
"241KM05BMJTUVF5ON5G9WA7S4Z6EJM","2ZZ2NJQ2172ZNQZ3DNBLHVEBUPGPXH","Help Determine Prerequisite for a Concept","In this task, you will determine whether understanding the main concept of a particular Wikipedia page is a prerequisite to understanding the main concept of another Wikipedia page.","comprehension,prerequisite,classification,newton's laws,physics,motion,velocity","$0.02","Tue Jan 17 04:18:29 GMT 2012","5","Department:Other","3600","604800","Tue Jan 24 04:18:29 GMT 2012","230","","211ZJMJUNU8LDN0T7SWRE8D9ZVW0GS","A3GFE7FYLZF4V1","Submitted","Sat Jan 21 10:59:10 GMT 2012","Sat Jan 21 10:59:19 GMT 2012","Sat Jan 28 02:59:19 PST 2012","","","","9","100% (441/441)","100% (441/441)","100% (441/441)","http://en.wikipedia.org/wiki/Euler%27s_laws_of_motion","Euler%27s_laws_of_motion","http://en.wikipedia.org/wiki/List_of_topics_named_after_Leonhard_Euler","List_of_topics_named_after_Leonhard_Euler","","Source2Target","","",""
"241KM05BMJTUVF5ON5G9WA7S4Z6EJM","2ZZ2NJQ2172ZNQZ3DNBLHVEBUPGPXH","Help Determine Prerequisite for a Concept","In this task, you will determine whether understanding the main concept of a particular Wikipedia page is a prerequisite to understanding the main concept of another Wikipedia page.","comprehension,prerequisite,classification,newton's laws,physics,motion,velocity","$0.02","Tue Jan 17 04:18:29 GMT 2012","5","Department:Other","3600","604800","Tue Jan 24 04:18:29 GMT 2012","230","","2F73Q0JG5TYM1T5KIG0FESSTXN8JFL","A1AYHJTD7VEVXD","Submitted","Fri Jan 20 18:10:10 GMT 2012","Fri Jan 20 18:10:32 GMT 2012","Fri Jan 27 10:10:32 PST 2012","","","","22","100% (404/404)","100% (403/403)","100% (403/403)","http://en.wikipedia.org/wiki/Euler%27s_laws_of_motion","Euler%27s_laws_of_motion","http://en.wikipedia.org/wiki/List_of_topics_named_after_Leonhard_Euler","List_of_topics_named_after_Leonhard_Euler","","Source2Target","","",""
"241KM05BMJTUVF5ON5G9WA7S4Z6EJM","2ZZ2NJQ2172ZNQZ3DNBLHVEBUPGPXH","Help Determine Prerequisite for a Concept","In this task, you will determine whether understanding the main concept of a particular Wikipedia page is a prerequisite to understanding the main concept of another Wikipedia page.","comprehension,prerequisite,classification,newton's laws,physics,motion,velocity","$0.02","Tue Jan 17 04:18:29 GMT 2012","5","Department:Other","3600","604800","Tue Jan 24 04:18:29 GMT 2012","230","","2HW6OQ1SNQQ74NGMCDHKHNR2ILT6QW","A16AK06D5FHLOF","Submitted","Sat Jan 21 12:41:04 GMT 2012","Sat Jan 21 12:41:11 GMT 2012","Sat Jan 28 04:41:11 PST 2012","","","","7","100% (65/65)","100% (65/65)","100% (65/65)","http://en.wikipedia.org/wiki/Euler%27s_laws_of_motion","Euler%27s_laws_of_motion","http://en.wikipedia.org/wiki/List_of_topics_named_after_Leonhard_Euler","List_of_topics_named_after_Leonhard_Euler","DoNotKnow","","","",""
"241KM05BMJTUVF5ON5G9WA7S4Z6EJM","2ZZ2NJQ2172ZNQZ3DNBLHVEBUPGPXH","Help Determine Prerequisite for a Concept","In this task, you will determine whether understanding the main concept of a particular Wikipedia page is a prerequisite to understanding the main concept of another Wikipedia page.","comprehension,prerequisite,classification,newton's laws,physics,motion,velocity","$0.02","Tue Jan 17 04:18:29 GMT 2012","5","Department:Other","3600","604800","Tue Jan 24 04:18:29 GMT 2012","230","","2IBHSTLB3L0FP0I4VNAEOREWUMTIUK","ADN980R82YEY0","Submitted","Tue Jan 17 18:44:22 GMT 2012","Tue Jan 17 18:44:42 GMT 2012","Tue Jan 24 10:44:42 PST 2012","","","","20","100% (369/369)","100% (369/369)","100% (369/369)","http://en.wikipedia.org/wiki/Euler%27s_laws_of_motion","Euler%27s_laws_of_motion","http://en.wikipedia.org/wiki/List_of_topics_named_after_Leonhard_Euler","List_of_topics_named_after_Leonhard_Euler","","Source2Target","","",""
"241KM05BMJTUVF5ON5G9WA7S4Z6EJM","2ZZ2NJQ2172ZNQZ3DNBLHVEBUPGPXH","Help Determine Prerequisite for a Concept","In this task, you will determine whether understanding the main concept of a particular Wikipedia page is a prerequisite to understanding the main concept of another Wikipedia page.","comprehension,prerequisite,classification,newton's laws,physics,motion,velocity","$0.02","Tue Jan 17 04:18:29 GMT 2012","5","Department:Other","3600","604800","Tue Jan 24 04:18:29 GMT 2012","230","","2QCCCVLL3CA3H3QWW2VCENQVNR88YZ","A18SOP2YLC0HZN","Submitted","Sun Jan 22 22:53:29 GMT 2012","Sun Jan 22 22:53:38 GMT 2012","Sun Jan 29 14:53:38 PST 2012","","","","9","100% (28/28)","100% (28/28)","100% (28/28)","http://en.wikipedia.org/wiki/Euler%27s_laws_of_motion","Euler%27s_laws_of_motion","http://en.wikipedia.org/wiki/List_of_topics_named_after_Leonhard_Euler","List_of_topics_named_after_Leonhard_Euler","","","Target2Source","",""
"243VWJ5OPB0Y9X8U5YNBCEP9T6LW4T","2ZZ2NJQ2172ZNQZ3DNBLHVEBUPGPXH","Help Determine Prerequisite for a Concept","In this task, you will determine whether understanding the main concept of a particular Wikipedia page is a prerequisite to understanding the main concept of another Wikipedia page.","comprehension,prerequisite,classification,newton's laws,physics,motion,velocity","$0.02","Tue Jan 17 04:18:29 GMT 2012","5","Department:Other","3600","604800","Tue Jan 24 04:18:29 GMT 2012","230","","206OZFYQS1CS73X1434S9IC2USMJM2","A18SOP2YLC0HZN","Submitted","Sun Jan 22 22:24:01 GMT 2012","Sun Jan 22 22:24:18 GMT 2012","Sun Jan 29 14:24:18 PST 2012","","","","17","100% (28/28)","100% (28/28)","100% (28/28)","http://en.wikipedia.org/wiki/Newton%27s_law_of_universal_gravitation","Newton%27s_law_of_universal_gravitation","http://en.wikipedia.org/wiki/Mercury_%28planet%29","Mercury_%28planet%29","","","","Unrelated",""
"243VWJ5OPB0Y9X8U5YNBCEP9T6LW4T","2ZZ2NJQ2172ZNQZ3DNBLHVEBUPGPXH","Help Determine Prerequisite for a Concept","In this task, you will determine whether understanding the main concept of a particular Wikipedia page is a prerequisite to understanding the main concept of another Wikipedia page.","comprehension,prerequisite,classification,newton's laws,physics,motion,velocity","$0.02","Tue Jan 17 04:18:29 GMT 2012","5","Department:Other","3600","604800","Tue Jan 24 04:18:29 GMT 2012","230","","259VKCJ011K2LLSTGWHWB18OKW18AD","A1AYHJTD7VEVXD","Submitted","Fri Jan 20 18:01:05 GMT 2012","Fri Jan 20 18:01:27 GMT 2012","Fri Jan 27 10:01:27 PST 2012","","","","22","100% (404/404)","100% (403/403)","100% (403/403)","http://en.wikipedia.org/wiki/Newton%27s_law_of_universal_gravitation","Newton%27s_law_of_universal_gravitation","http://en.wikipedia.org/wiki/Mercury_%28planet%29","Mercury_%28planet%29","","Source2Target","","",""
"243VWJ5OPB0Y9X8U5YNBCEP9T6LW4T","2ZZ2NJQ2172ZNQZ3DNBLHVEBUPGPXH","Help Determine Prerequisite for a Concept","In this task, you will determine whether understanding the main concept of a particular Wikipedia page is a prerequisite to understanding the main concept of another Wikipedia page.","comprehension,prerequisite,classification,newton's laws,physics,motion,velocity","$0.02","Tue Jan 17 04:18:29 GMT 2012","5","Department:Other","3600","604800","Tue Jan 24 04:18:29 GMT 2012","230","","27CO2L92HECWON6P503CK0CQLCXHGA","A16AK06D5FHLOF","Submitted","Sat Jan 21 10:28:44 GMT 2012","Sat Jan 21 10:28:54 GMT 2012","Sat Jan 28 02:28:54 PST 2012","","","","10","100% (65/65)","100% (65/65)","100% (65/65)","http://en.wikipedia.org/wiki/Newton%27s_law_of_universal_gravitation","Newton%27s_law_of_universal_gravitation","http://en.wikipedia.org/wiki/Mercury_%28planet%29","Mercury_%28planet%29","DoNotKnow","","","",""
"243VWJ5OPB0Y9X8U5YNBCEP9T6LW4T","2ZZ2NJQ2172ZNQZ3DNBLHVEBUPGPXH","Help Determine Prerequisite for a Concept","In this task, you will determine whether understanding the main concept of a particular Wikipedia page is a prerequisite to understanding the main concept of another Wikipedia page.","comprehension,prerequisite,classification,newton's laws,physics,motion,velocity","$0.02","Tue Jan 17 04:18:29 GMT 2012","5","Department:Other","3600","604800","Tue Jan 24 04:18:29 GMT 2012","230","","298KPEIB9BAWZ9VJW2WV2UD42AU0X0","ADN980R82YEY0","Submitted","Tue Jan 17 18:37:09 GMT 2012","Tue Jan 17 18:37:25 GMT 2012","Tue Jan 24 10:37:25 PST 2012","","","","16","100% (369/369)","100% (369/369)","100% (369/369)","http://en.wikipedia.org/wiki/Newton%27s_law_of_universal_gravitation","Newton%27s_law_of_universal_gravitation","http://en.wikipedia.org/wiki/Mercury_%28planet%29","Mercury_%28planet%29","","","","Unrelated",""
"243VWJ5OPB0Y9X8U5YNBCEP9T6LW4T","2ZZ2NJQ2172ZNQZ3DNBLHVEBUPGPXH","Help Determine Prerequisite for a Concept","In this task, you will determine whether understanding the main concept of a particular Wikipedia page is a prerequisite to understanding the main concept of another Wikipedia page.","comprehension,prerequisite,classification,newton's laws,physics,motion,velocity","$0.02","Tue Jan 17 04:18:29 GMT 2012","5","Department:Other","3600","604800","Tue Jan 24 04:18:29 GMT 2012","230","","2RQW2GTP9RA76M588I0YXOF8GBMPUN","A3GFE7FYLZF4V1","Submitted","Sat Jan 21 10:47:40 GMT 2012","Sat Jan 21 10:47:46 GMT 2012","Sat Jan 28 02:47:46 PST 2012","","","","6","100% (441/441)","100% (441/441)","100% (441/441)","http://en.wikipedia.org/wiki/Newton%27s_law_of_universal_gravitation","Newton%27s_law_of_universal_gravitation","http://en.wikipedia.org/wiki/Mercury_%28planet%29","Mercury_%28planet%29","","","Target2Source","",""
"244HGYQ4J3NAPNK1TR6O3YIT0W3OBF","2ZZ2NJQ2172ZNQZ3DNBLHVEBUPGPXH","Help Determine Prerequisite for a Concept","In this task, you will determine whether understanding the main concept of a particular Wikipedia page is a prerequisite to understanding the main concept of another Wikipedia page.","comprehension,prerequisite,classification,newton's laws,physics,motion,velocity","$0.02","Tue Jan 17 04:18:24 GMT 2012","5","Department:Other","3600","604800","Tue Jan 24 04:18:24 GMT 2012","348","","20V9Z0B6UTO67LNHZ5MRPGPX8N4ZO2","A3GFE7FYLZF4V1","Submitted","Sat Jan 21 10:55:09 GMT 2012","Sat Jan 21 10:55:13 GMT 2012","Sat Jan 28 02:55:13 PST 2012","","","","4","100% (441/441)","100% (441/441)","100% (441/441)","http://en.wikipedia.org/wiki/General_relativity","General_relativity","http://en.wikipedia.org/wiki/Einstein_ring","Einstein_ring","DoNotKnow","","","",""
"244HGYQ4J3NAPNK1TR6O3YIT0W3OBF","2ZZ2NJQ2172ZNQZ3DNBLHVEBUPGPXH","Help Determine Prerequisite for a Concept","In this task, you will determine whether understanding the main concept of a particular Wikipedia page is a prerequisite to understanding the main concept of another Wikipedia page.","comprehension,prerequisite,classification,newton's laws,physics,motion,velocity","$0.02","Tue Jan 17 04:18:24 GMT 2012","5","Department:Other","3600","604800","Tue Jan 24 04:18:24 GMT 2012","348","","2BHC6SK9RJ852GRLLTDAFPMP46OS4E","A1NK5S5QJEOLZY","Submitted","Tue Jan 17 15:12:09 GMT 2012","Tue Jan 17 15:13:08 GMT 2012","Tue Jan 24 07:13:08 PST 2012","","","","59","100% (131/131)","100% (131/131)","100% (131/131)","http://en.wikipedia.org/wiki/General_relativity","General_relativity","http://en.wikipedia.org/wiki/Einstein_ring","Einstein_ring","","Source2Target","","",""
"244HGYQ4J3NAPNK1TR6O3YIT0W3OBF","2ZZ2NJQ2172ZNQZ3DNBLHVEBUPGPXH","Help Determine Prerequisite for a Concept","In this task, you will determine whether understanding the main concept of a particular Wikipedia page is a prerequisite to understanding the main concept of another Wikipedia page.","comprehension,prerequisite,classification,newton's laws,physics,motion,velocity","$0.02","Tue Jan 17 04:18:24 GMT 2012","5","Department:Other","3600","604800","Tue Jan 24 04:18:24 GMT 2012","348","","2DGH1XERSQV6K8UBOUK3MVWBBCO08H","A16AK06D5FHLOF","Submitted","Sat Jan 21 14:23:04 GMT 2012","Sat Jan 21 14:23:10 GMT 2012","Sat Jan 28 06:23:10 PST 2012","","","","6","100% (65/65)","100% (65/65)","100% (65/65)","http://en.wikipedia.org/wiki/General_relativity","General_relativity","http://en.wikipedia.org/wiki/Einstein_ring","Einstein_ring","DoNotKnow","","","",""
"244HGYQ4J3NAPNK1TR6O3YIT0W3OBF","2ZZ2NJQ2172ZNQZ3DNBLHVEBUPGPXH","Help Determine Prerequisite for a Concept","In this task, you will determine whether understanding the main concept of a particular Wikipedia page is a prerequisite to understanding the main concept of another Wikipedia page.","comprehension,prerequisite,classification,newton's laws,physics,motion,velocity","$0.02","Tue Jan 17 04:18:24 GMT 2012","5","Department:Other","3600","604800","Tue Jan 24 04:18:24 GMT 2012","348","","2FMFJ51Y7QEODW7CZD3SYMOGDJGBEA","ADN980R82YEY0","Submitted","Sat Jan 21 13:40:34 GMT 2012","Sat Jan 21 13:40:42 GMT 2012","Sat Jan 28 05:40:42 PST 2012","","","","8","100% (369/369)","100% (369/369)","100% (369/369)","http://en.wikipedia.org/wiki/General_relativity","General_relativity","http://en.wikipedia.org/wiki/Einstein_ring","Einstein_ring","","","","Unrelated",""
"244HGYQ4J3NAPNK1TR6O3YIT0W3OBF","2ZZ2NJQ2172ZNQZ3DNBLHVEBUPGPXH","Help Determine Prerequisite for a Concept","In this task, you will determine whether understanding the main concept of a particular Wikipedia page is a prerequisite to understanding the main concept of another Wikipedia page.","comprehension,prerequisite,classification,newton's laws,physics,motion,velocity","$0.02","Tue Jan 17 04:18:24 GMT 2012","5","Department:Other","3600","604800","Tue Jan 24 04:18:24 GMT 2012","348","","2WGFXRDS4IC1SFM94V6M61A3YNCVYQ","A1AYHJTD7VEVXD","Submitted","Sat Jan 21 18:46:26 GMT 2012","Sat Jan 21 18:46:32 GMT 2012","Sat Jan 28 10:46:32 PST 2012","","","","6","100% (404/404)","100% (403/403)","100% (403/403)","http://en.wikipedia.org/wiki/General_relativity","General_relativity","http://en.wikipedia.org/wiki/Einstein_ring","Einstein_ring","","Source2Target","","",""
"248Y2RCJK63Z9VC3YCBUNAQ9IOP6VE","2ZZ2NJQ2172ZNQZ3DNBLHVEBUPGPXH","Help Determine Prerequisite for a Concept","In this task, you will determine whether understanding the main concept of a particular Wikipedia page is a prerequisite to understanding the main concept of another Wikipedia page.","comprehension,prerequisite,classification,newton's laws,physics,motion,velocity","$0.02","Tue Jan 17 04:18:25 GMT 2012","5","Department:Other","3600","604800","Tue Jan 24 04:18:25 GMT 2012","357","","23NOK5UFJ51YL7NA6RPQX1CT9E07AY","A21F72O2DV6TO4","Submitted","Sat Jan 21 17:02:07 GMT 2012","Sat Jan 21 17:02:28 GMT 2012","Sat Jan 28 09:02:28 PST 2012","","","","21","100% (4/4)","100% (3/3)","100% (3/3)","http://en.wikipedia.org/wiki/Speed_of_light","Speed_of_light","http://en.wikipedia.org/wiki/Sunlight","Sunlight","","","Target2Source","",""
